Unnamed: 0,movie_id,title,popularity,tags,overview,cast,director
63,411,"the chronicles of narnia: the lion, the witch and the wardrobe",67.391328,adventure family fantasy saving the world witch based on novel brother sister relationship self sacrifice winter cupboard beaver lion fairy-tale figure battle narnia fantasy world duringcreditsstinger,"Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, the they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.","['william moseley', 'anna popplewell', 'skandar keynes']",andrew adamson
64,246655,x-men: apocalypse,139.272042,science fiction mutant supernatural powers marvel comic superhero based on comic book superhuman apocalypse superhero team world domination aftercreditsstinger 1980s,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.","['james mcavoy', 'michael fassbender', 'jennifer lawrence']",bryan singer
65,155,the dark knight,187.322927,drama action crime thriller dc comics crime fighter secret identity scarecrow sadism chaos gotham city vigilante joker superhero based on comic book tragic hero organized crime criminal mastermind district attorney imax super villain super powers batman,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.","['christian bale', 'heath ledger', 'aaron eckhart']",christopher nolan
66,14160,up,92.201962,animation comedy family adventure age difference central and south america balloon animation floating in the air duringcreditsstinger exploring,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.","['ed asner', 'christopher plummer', 'jordan nagai']",pete docter
67,15512,monsters vs aliens,36.167578,animation family adventure science fiction alien giant robot duringcreditsstinger,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...","['seth rogen', 'reese witherspoon', 'hugh laurie']",conrad vernon
68,1726,iron man,120.725053,action science fiction adventure middle east arms dealer malibu marvel comic superhero based on comic book tony stark iron man aftercreditsstinger marvel cinematic universe counter terrorism agent coulson,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.","['robert downey jr.', 'terrence howard', 'jeff bridges']",jon favreau
69,44826,hugo,32.319043,adventure drama family library clock film director key toy boy love orphan robot automaton hiding filmmaking leg brace doberman 3d,"Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.","['ben kingsley', 'sacha baron cohen', 'asa butterfield']",martin scorsese
70,8487,wild wild west,40.748915,action adventure comedy science fiction western steampunk based on tv series steam locomotive drag,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,"['will smith', 'kevin kline', 'kenneth branagh']",barry sonnenfeld
71,1735,the mummy: tomb of the dragon emperor,60.034162,adventure action fantasy,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.","['brendan fraser', 'jet li', 'john hannah']",rob cohen
72,297761,suicide squad,90.23792,action adventure crime fantasy science fiction dc comics shared universe anti hero secret mission villain superhero supervillain dc extended universe,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.","['will smith', 'margot robbie', 'joel kinnaman']",david ayer
73,2698,evan almighty,27.082182,fantasy comedy family father son relationship daily life married couple support father marriage faith baustelle rescue animal nature duringcreditsstinger noah's ark,God contacts Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,"['steve carell', 'lauren graham', 'john goodman']",tom shadyac
74,137113,edge of tomorrow,79.456485,action science fiction deja vu time warp restart dystopia war alien military officer soldier alien invasion exoskeleton,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.","['tom cruise', 'emily blunt', 'brendan gleeson']",doug liman
75,9804,waterworld,44.640292,adventure action ocean tattoo mutant water dystopia doomsday,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back.","['kevin costner', 'chaim girafi', 'rick aviles']",kevin reynolds
